title,category,link,image,details_type,details
Basset Bleu De Gascogne (Imp),Hound,/search/breeds-a-to-z/breeds/hound/basset-bleu-de-gascogne-imp/,/media/2909/basset-bleu-de-gascogne-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140447020000000,Coat length,Short
Basset Bleu De Gascogne (Imp),Hound,/search/breeds-a-to-z/breeds/hound/basset-bleu-de-gascogne-imp/,/media/2909/basset-bleu-de-gascogne-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140447020000000,Sheds,Yes
Basset Bleu De Gascogne (Imp),Hound,/search/breeds-a-to-z/breeds/hound/basset-bleu-de-gascogne-imp/,/media/2909/basset-bleu-de-gascogne-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140447020000000,Lifespan,Over 10 years
Basset Bleu De Gascogne (Imp),Hound,/search/breeds-a-to-z/breeds/hound/basset-bleu-de-gascogne-imp/,/media/2909/basset-bleu-de-gascogne-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140447020000000,Vulnerable native breed,No
Basset Bleu De Gascogne (Imp),Hound,/search/breeds-a-to-z/breeds/hound/basset-bleu-de-gascogne-imp/,/media/2909/basset-bleu-de-gascogne-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140447020000000,Town or country,Country
Basset Bleu De Gascogne (Imp),Hound,/search/breeds-a-to-z/breeds/hound/basset-bleu-de-gascogne-imp/,/media/2909/basset-bleu-de-gascogne-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140447020000000,Size of garden,Large garden
Beauceron,Pastoral,/search/breeds-a-to-z/breeds/pastoral/beauceron/,/media/1419/beauceron-illustratiaon.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471820000000,Size,Large
Beauceron,Pastoral,/search/breeds-a-to-z/breeds/pastoral/beauceron/,/media/1419/beauceron-illustratiaon.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471820000000,Exercise,More than 2 hours per day
Beauceron,Pastoral,/search/breeds-a-to-z/breeds/pastoral/beauceron/,/media/1419/beauceron-illustratiaon.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471820000000,Size of home,Large house
Beauceron,Pastoral,/search/breeds-a-to-z/breeds/pastoral/beauceron/,/media/1419/beauceron-illustratiaon.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471820000000,Grooming,More than once a week
Beauceron,Pastoral,/search/breeds-a-to-z/breeds/pastoral/beauceron/,/media/1419/beauceron-illustratiaon.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471820000000,Coat length,Medium
Beauceron,Pastoral,/search/breeds-a-to-z/breeds/pastoral/beauceron/,/media/1419/beauceron-illustratiaon.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471820000000,Sheds,Yes
Beauceron,Pastoral,/search/breeds-a-to-z/breeds/pastoral/beauceron/,/media/1419/beauceron-illustratiaon.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471820000000,Lifespan,Over 10 years
Beauceron,Pastoral,/search/breeds-a-to-z/breeds/pastoral/beauceron/,/media/1419/beauceron-illustratiaon.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471820000000,Vulnerable native breed,No
Beauceron,Pastoral,/search/breeds-a-to-z/breeds/pastoral/beauceron/,/media/1419/beauceron-illustratiaon.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471820000000,Town or country,Country
Beauceron,Pastoral,/search/breeds-a-to-z/breeds/pastoral/beauceron/,/media/1419/beauceron-illustratiaon.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471820000000,Size of garden,Large garden
Border Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/border-collie/,/media/1435/border-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140540180000000,Size,Medium
Border Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/border-collie/,/media/1435/border-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140540180000000,Exercise,More than 2 hours per day
Border Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/border-collie/,/media/1435/border-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140540180000000,Size of home,Small house
Border Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/border-collie/,/media/1435/border-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140540180000000,Grooming,More than once a week
Border Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/border-collie/,/media/1435/border-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140540180000000,Coat length,Medium
Border Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/border-collie/,/media/1435/border-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140540180000000,Sheds,Yes
Border Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/border-collie/,/media/1435/border-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140540180000000,Lifespan,Over 12 years
Border Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/border-collie/,/media/1435/border-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140540180000000,Vulnerable native breed,No
Border Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/border-collie/,/media/1435/border-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140540180000000,Town or country,Either
Border Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/border-collie/,/media/1435/border-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140540180000000,Size of garden,Large garden
Bracco Italiano,Gundog,/search/breeds-a-to-z/breeds/gundog/bracco-italiano/,/media/1052/bracco-italiano-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140370510000000,Size,Large
Bracco Italiano,Gundog,/search/breeds-a-to-z/breeds/gundog/bracco-italiano/,/media/1052/bracco-italiano-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140370510000000,Exercise,More than 2 hours per day
Bracco Italiano,Gundog,/search/breeds-a-to-z/breeds/gundog/bracco-italiano/,/media/1052/bracco-italiano-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140370510000000,Size of home,Large house
Bracco Italiano,Gundog,/search/breeds-a-to-z/breeds/gundog/bracco-italiano/,/media/1052/bracco-italiano-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140370510000000,Grooming,Once a week
Bracco Italiano,Gundog,/search/breeds-a-to-z/breeds/gundog/bracco-italiano/,/media/1052/bracco-italiano-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140370510000000,Coat length,Short
Bracco Italiano,Gundog,/search/breeds-a-to-z/breeds/gundog/bracco-italiano/,/media/1052/bracco-italiano-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140370510000000,Sheds,Yes
Bracco Italiano,Gundog,/search/breeds-a-to-z/breeds/gundog/bracco-italiano/,/media/1052/bracco-italiano-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140370510000000,Lifespan,Under 10 years
Bracco Italiano,Gundog,/search/breeds-a-to-z/breeds/gundog/bracco-italiano/,/media/1052/bracco-italiano-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140370510000000,Vulnerable native breed,No
Bracco Italiano,Gundog,/search/breeds-a-to-z/breeds/gundog/bracco-italiano/,/media/1052/bracco-italiano-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140370510000000,Town or country,Country
Bracco Italiano,Gundog,/search/breeds-a-to-z/breeds/gundog/bracco-italiano/,/media/1052/bracco-italiano-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140370510000000,Size of garden,Large garden
Belgian Shepherd Dog (Laekenois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-laekenois/,/media/1425/belgian-shepherd-dog-laekenois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537090000000,Size,Medium
Belgian Shepherd Dog (Laekenois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-laekenois/,/media/1425/belgian-shepherd-dog-laekenois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537090000000,Exercise,More than 2 hours per day
Belgian Shepherd Dog (Laekenois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-laekenois/,/media/1425/belgian-shepherd-dog-laekenois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537090000000,Size of home,Large house
Belgian Shepherd Dog (Laekenois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-laekenois/,/media/1425/belgian-shepherd-dog-laekenois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537090000000,Grooming,More than once a week
Belgian Shepherd Dog (Laekenois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-laekenois/,/media/1425/belgian-shepherd-dog-laekenois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537090000000,Coat length,Medium
Belgian Shepherd Dog (Laekenois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-laekenois/,/media/1425/belgian-shepherd-dog-laekenois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537090000000,Sheds,Yes
Belgian Shepherd Dog (Laekenois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-laekenois/,/media/1425/belgian-shepherd-dog-laekenois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537090000000,Lifespan,Over 10 years
Belgian Shepherd Dog (Laekenois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-laekenois/,/media/1425/belgian-shepherd-dog-laekenois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537090000000,Vulnerable native breed,No
Belgian Shepherd Dog (Laekenois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-laekenois/,/media/1425/belgian-shepherd-dog-laekenois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537090000000,Town or country,Either
Belgian Shepherd Dog (Laekenois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-laekenois/,/media/1425/belgian-shepherd-dog-laekenois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537090000000,Size of garden,Large garden
Boston Terrier,Utility,/search/breeds-a-to-z/breeds/utility/boston-terrier/,/media/2910/boston-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143812320000000,Size,Small
Boston Terrier,Utility,/search/breeds-a-to-z/breeds/utility/boston-terrier/,/media/2910/boston-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143812320000000,Exercise,Up to 1 hour per day
Boston Terrier,Utility,/search/breeds-a-to-z/breeds/utility/boston-terrier/,/media/2910/boston-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143812320000000,Size of home,Flat/ Apartment
Boston Terrier,Utility,/search/breeds-a-to-z/breeds/utility/boston-terrier/,/media/2910/boston-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143812320000000,Grooming,Once a week
Boston Terrier,Utility,/search/breeds-a-to-z/breeds/utility/boston-terrier/,/media/2910/boston-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143812320000000,Coat length,Short
Boston Terrier,Utility,/search/breeds-a-to-z/breeds/utility/boston-terrier/,/media/2910/boston-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143812320000000,Sheds,Yes
Boston Terrier,Utility,/search/breeds-a-to-z/breeds/utility/boston-terrier/,/media/2910/boston-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143812320000000,Lifespan,Over 10 years
Boston Terrier,Utility,/search/breeds-a-to-z/breeds/utility/boston-terrier/,/media/2910/boston-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143812320000000,Vulnerable native breed,No
Boston Terrier,Utility,/search/breeds-a-to-z/breeds/utility/boston-terrier/,/media/2910/boston-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143812320000000,Town or country,Either
Boston Terrier,Utility,/search/breeds-a-to-z/breeds/utility/boston-terrier/,/media/2910/boston-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143812320000000,Size of garden,Small/ medium garden
Basenji,Hound,/search/breeds-a-to-z/breeds/hound/basenji/,/media/2658/basenji-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140446720000000,Size,Small
Basenji,Hound,/search/breeds-a-to-z/breeds/hound/basenji/,/media/2658/basenji-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140446720000000,Exercise,Up to 1 hour per day
Basenji,Hound,/search/breeds-a-to-z/breeds/hound/basenji/,/media/2658/basenji-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140446720000000,Size of home,Small house
Basenji,Hound,/search/breeds-a-to-z/breeds/hound/basenji/,/media/2658/basenji-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140446720000000,Grooming,Once a week
Basenji,Hound,/search/breeds-a-to-z/breeds/hound/basenji/,/media/2658/basenji-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140446720000000,Coat length,Short
Basenji,Hound,/search/breeds-a-to-z/breeds/hound/basenji/,/media/2658/basenji-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140446720000000,Sheds,Yes
Basenji,Hound,/search/breeds-a-to-z/breeds/hound/basenji/,/media/2658/basenji-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140446720000000,Lifespan,Over 12 years
Basenji,Hound,/search/breeds-a-to-z/breeds/hound/basenji/,/media/2658/basenji-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140446720000000,Vulnerable native breed,No
Basenji,Hound,/search/breeds-a-to-z/breeds/hound/basenji/,/media/2658/basenji-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140446720000000,Town or country,Either
Basenji,Hound,/search/breeds-a-to-z/breeds/hound/basenji/,/media/2658/basenji-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140446720000000,Size of garden,Small/ medium garden
Belgian Shepherd Dog (Malinois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-malinois/,/media/1428/belgian-shepherd-dog-malinois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537620000000,Size,Medium
Belgian Shepherd Dog (Malinois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-malinois/,/media/1428/belgian-shepherd-dog-malinois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537620000000,Exercise,More than 2 hours per day
Belgian Shepherd Dog (Malinois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-malinois/,/media/1428/belgian-shepherd-dog-malinois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537620000000,Size of home,Large house
Belgian Shepherd Dog (Malinois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-malinois/,/media/1428/belgian-shepherd-dog-malinois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537620000000,Grooming,More than once a week
Belgian Shepherd Dog (Malinois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-malinois/,/media/1428/belgian-shepherd-dog-malinois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537620000000,Coat length,Medium
Belgian Shepherd Dog (Malinois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-malinois/,/media/1428/belgian-shepherd-dog-malinois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537620000000,Sheds,Yes
Belgian Shepherd Dog (Malinois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-malinois/,/media/1428/belgian-shepherd-dog-malinois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537620000000,Lifespan,Over 10 years
Belgian Shepherd Dog (Malinois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-malinois/,/media/1428/belgian-shepherd-dog-malinois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537620000000,Vulnerable native breed,No
Belgian Shepherd Dog (Malinois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-malinois/,/media/1428/belgian-shepherd-dog-malinois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537620000000,Town or country,Either
Belgian Shepherd Dog (Malinois),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-malinois/,/media/1428/belgian-shepherd-dog-malinois-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140537620000000,Size of garden,Large garden
Beagle,Hound,/search/breeds-a-to-z/breeds/hound/beagle/,/media/1353/beagle-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140454670000000,Size,Small
Beagle,Hound,/search/breeds-a-to-z/breeds/hound/beagle/,/media/1353/beagle-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140454670000000,Exercise,Up to 1 hour per day
Beagle,Hound,/search/breeds-a-to-z/breeds/hound/beagle/,/media/1353/beagle-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140454670000000,Size of home,Small house
Beagle,Hound,/search/breeds-a-to-z/breeds/hound/beagle/,/media/1353/beagle-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140454670000000,Grooming,Once a week
Beagle,Hound,/search/breeds-a-to-z/breeds/hound/beagle/,/media/1353/beagle-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140454670000000,Coat length,Short
Beagle,Hound,/search/breeds-a-to-z/breeds/hound/beagle/,/media/1353/beagle-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140454670000000,Sheds,Yes
Beagle,Hound,/search/breeds-a-to-z/breeds/hound/beagle/,/media/1353/beagle-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140454670000000,Lifespan,Over 12 years
Beagle,Hound,/search/breeds-a-to-z/breeds/hound/beagle/,/media/1353/beagle-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140454670000000,Vulnerable native breed,No
Beagle,Hound,/search/breeds-a-to-z/breeds/hound/beagle/,/media/1353/beagle-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140454670000000,Town or country,Either
Beagle,Hound,/search/breeds-a-to-z/breeds/hound/beagle/,/media/1353/beagle-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140454670000000,Size of garden,Small/ medium garden
